lead_id,company,offer_name,sku,monthly_fee,setup_fee,neteller_link,entry_diagnostic
NPI-1447868419,COVID MD PLLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1669179883,COMMUNITY CLINIC URGENT CARE,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1295789337,MEMORIAL MULTISPECIALTY ASSOCIATES,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1043746654,NIGHTLIGHT AFTER HOURS PEDIATRICS PLLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1417674599,MEDRITE MEDICAL CARE PC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1528474038,"SUMMIT EMERGENCY HOLDINGS, LLC",AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1023104379,NEW HOPE URGENT CARE OF CLAYTON,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1033628045,MASS GENERAL BRIGHAM URGENT CARE LLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1487805412,RITECARE MEDICAL CENTER,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1609110790,CLINICA VENAMER LLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1881066322,ORTHONOW BISCAYNE LLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1427825967,HEALTHPLUS DIAGNOSTIC PLLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1467619965,BSA PHYSICIANS GROUP INC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1033787593,"COUNTRYWIDE URGENT CARE & MINOR EMERGENCY, LLC",AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1538409214,"ASSURANCE URGENT CARE - COPPERWOOD, LLC",AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1972986719,KHAN & MUJEEB URGENT CARE GROUP NO. 4 PLLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1780996223,BULLHEAD CITY HOSPITAL CORPORATION,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1073218780,VITAL SIGNS PEDIATRICS PLLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1154697217,BROWARD GENERAL URGENT CARE INC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1033572615,"AVON EMERGENCY AND URGENT CARE CENTER, LLC",AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1154491256,MEDICAL EDGE HEALTHCARE URGENT CARE PA,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1760871602,TOTAL URGENT CARE AND OCCUPATIONAL MEDICINE,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1033608740,AHSAN RIAZ MD PLLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
NPI-1588486948,ALEXA SENIOR WELLNESS LLC,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
