lead_id,company,offer_name,sku,monthly_fee,setup_fee,neteller_link,entry_diagnostic
GEN-NEW-05310,Denver Med Spa Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05312,Arlington Accounting Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05313,Jacksonville Commercial Insurance Brokerages Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05314,Tempe Auto Repair Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05315,Atlanta Veterinary Hospitals Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05316,Raleigh Staffing Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05317,Knoxville Digital Marketing Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05318,Aurora Freight Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05319,Akron Home Services Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05325,Nashville Property Management Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05326,Boulder Real Estate Brokerages Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05328,Fort Worth Medical Clinics Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05329,Orlando Med Spa Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05331,Alpharetta Accounting Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05332,Durham Commercial Insurance Brokerages Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05333,Chattanooga Auto Repair Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05334,Fort Collins Veterinary Hospitals Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05335,Columbus Staffing Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05336,Houston Digital Marketing Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05337,Jacksonville Freight Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05338,Tempe Home Services Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05344,Austin Property Management Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05345,St. Petersburg Real Estate Brokerages Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05347,Marietta Medical Clinics Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05348,Greensboro Med Spa Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
